q1,q2,q3,q4,q5
-1.166054473,2.710544206,2.687534493,-0.814021563,2.257932453
-1.511716932,2.82252481,2.590893698,-0.818908485,2.247547744
-1.820291143,2.942175319,2.54180631,-0.853116938,2.241613625
-2.030952384,-3.281185092,2.572485928,-0.952600706,2.29650423
-2.091777109,-3.262777321,2.615437392,-1.069537766,2.450791336
-2.023534735,2.982058821,2.630777201,-1.045801288,2.533869008
-1.829192323,2.90996172,2.641515067,-0.961676418,2.441890156
-1.53248635,2.847068504,2.713612168,-0.928864228,2.452274866
-1.222428608,2.774971403,2.785709269,-0.853466004,2.452274866
-0.909403807,2.71668013,2.844000543,-0.768643003,2.409252499
-0.559290759,2.66452478,3.017340381,-0.713839664,2.315790118
-0.207694181,2.632311182,-3.072563693,-0.676140552,1.921171174
0.078627083,2.635379144,-2.928369491,-0.669159235,1.191274481
0.244782428,2.656854876,-2.744291786,-0.669857367,1.384133363
0.278903614,2.670660704,-2.759631594,-0.678234947,1.375232184
0.244782428,2.701340321,-2.92683551,-0.796917336,1.255066265
0.123132979,2.739689843,-3.112447196,-0.986111027,1.131933286
-0.065275314,2.759631594,2.963651051,-1.194154274,0.98209677
-0.315991861,2.788777231,2.808718982,-1.356120829,0.955393233
-0.593411946,2.840932581,2.690602455,-1.456302728,0.907920277
-0.593411946,2.919165605,2.61083545,-1.525417766,0.910887337
-1.20462625,-3.262777321,2.520330578,-1.520181778,0.87083203
-1.520618111,-3.158466622,2.440563572,-1.485973325,0.829293194
-1.75204877,-3.098641368,2.429825706,-1.485624259,0.827809664
-1.789137016,-3.086369521,2.466641247,-1.524719635,0.930173225
-1.680839336,-3.110913215,2.43596163,-1.514247659,0.98803089
-1.473145155,-3.170738469,2.337786854,-1.410575101,0.925722635
-1.20610978,-3.267379264,2.254951886,-1.268156234,0.918304986
-0.884183799,2.929903472,2.293301408,-1.162738348,0.87676615
-0.5414884,2.837864619,2.40068007,-1.135162145,0.934623814
-0.226980069,2.773437422,2.526466501,-1.117708853,0.945008523
0.025220008,2.756563633,2.755029652,-1.11456726,1.029569726
0.201760062,2.748893728,3.023476305,-1.113869129,1.149735645
0.396102474,2.75196169,-3.046486018,-1.121897643,1.183856832
0.449509549,2.765767518,-3.069495731,-1.132718685,1.185340361
0.22104595,2.762699556,2.888485988,-1.131322421,1.344078057
-0.043022366,2.78724325,2.547942234,-1.100953692,1.381166304
-0.313024801,2.842466562,2.254951886,-1.0405653,1.351495706
-0.571158998,2.914563663,2.073942143,-1.027300798,1.271385094
-0.87676615,-3.268913245,2.021786793,-1.043008761,1.274352153
-1.20017566,-3.170738469,2.035592621,-1.100604626,1.287703922
-1.574025186,-3.08483554,2.058602334,-1.159596755,1.339627467
-1.897434696,-3.061825827,2.089281952,-1.21893795,1.479079275
-2.106612407,-3.08483554,2.187456728,-1.28700579,1.63336638
-2.154085363,-3.110913215,2.256485867,-1.316676388,1.673421687
-1.993864137,-3.146194775,2.175184881,-1.322610507,1.688256985
-1.74314759,-3.184544297,2.020252813,-1.230457123,1.646718149
-1.427155729,-3.252039455,1.900602304,-1.148077582,1.53100282
-1.09484504,2.931437452,1.874524629,-1.106887812,1.479079275
-0.712094335,2.814854906,1.981903291,-1.071632161,1.404902781
-0.350113048,2.745825767,2.178252843,-1.028697061,1.387100423
-0.048956486,2.725884015,2.411417936,-0.970053998,1.41973808
0.212144771,2.738155862,2.661456818,-0.950506311,1.473145155
0.410937772,2.761165575,2.801049078,-0.945619389,1.479079275
0.307090682,2.76883548,2.748893728,-0.961327352,1.471661625
-0.00148353,2.758097614,2.633845163,-0.983667566,1.468694566
-0.378300115,2.742757805,2.504990769,-0.985761962,1.468694566
-0.790721418,2.745825767,2.406815993,-1.011592834,1.465727506
-1.174955652,2.765767518,2.36693249,-1.078264412,1.486496924
-1.53100282,2.799515097,2.365398509,-1.128529894,1.487980454
-1.814357024,2.824058791,2.399146089,-1.178795377,1.501332223
-1.999798257,2.819456849,2.47124319,-1.252448271,1.539903999
-2.056172392,2.82252481,2.560214081,-1.328195561,1.551772238
-2.007215906,2.816388887,2.581689813,-1.343554458,1.585893425
-1.836609972,2.799515097,2.540272329,-1.242325362,1.621498142
-1.569574596,2.76883548,2.439029591,-1.099208363,1.393034542
-1.240230966,2.722816053,2.377670356,-1.018923217,1.31292393
-0.812974366,2.689068474,2.518796597,-1.012640032,1.287703922
-0.399069533,2.692136436,2.859340351,-1.009847505,1.280286273
-0.029670597,2.722816053,-3.023476305,-1.018225086,1.280286273
0.237364778,2.758097614,-2.687534493,-1.027300798,1.335176878
0.453960138,2.817922868,-2.34852472,-1.009498439,1.333693348
0.574126057,2.85627239,-2.087747971,-0.978431579,1.3114404
0.593411946,2.85780637,-2.126097493,-0.996932069,1.326275699
0.470278967,2.850136466,-2.356194624,-1.04475409,1.345561587
0.229947129,2.827126753,-2.589359717,-1.023461073,1.317374519
-0.121649449,2.801049078,-2.811786944,-0.959232957,1.250615676
-0.499949564,2.797981116,-2.982058821,-0.944223125,1.222428608
-0.858963791,2.834796657,-3.095573406,-0.949808179,1.20610978
-1.20610978,2.916097644,-3.195282163,-0.965516142,1.182373302
-1.505782812,-3.271981207,2.988194745,-1.000422727,1.174955652
-1.688256985,-3.210621972,2.942175319,-1.062207383,1.185340361
-1.704575814,-3.198350125,2.914563663,-1.07337749,1.277319213
-1.557706357,-3.213689933,2.868544237,-0.972148393,1.271385094
-1.341110997,-3.250505474,2.778039365,-0.805993049,1.189790951
-1.103746219,2.983592802,2.658388857,-0.608421777,1.022152076
-0.87824968,2.923767548,2.586291756,-0.442615498,0.887150859
-0.648302551,2.867010256,2.613903411,-0.322885912,0.864897911
-0.482147206,2.837864619,2.621573316,-0.161268423,1.286220392
-0.339728339,2.82252481,2.758097614,-0.016755161,2.219360677
-0.10978121,2.799515097,2.989728726,-0.008726646,2.381065432
0.176540054,2.801049078,-3.048019999,-0.008726646,2.335076006
0.443575429,2.819456849,-2.880816084,-0.008726646,2.29205364
0.663137849,2.851670447,-2.73355392,-0.008726646,2.286119521
0.777369649,2.882350064,-2.661456818,-0.008726646,2.286119521
0.796655537,2.87468016,-2.627709239,-0.008726646,2.234195975
0.608247244,2.8393986,-2.682932551,-0.008726646,2.260899513
0.345662458,2.802583059,-2.888485988,-0.008726646,2.385516022
0.051923545,2.773437422,3.069495731,-0.008726646,2.499747821
-0.256650667,2.762699556,2.833262676,-0.079237948,2.343977185
-0.540004871,2.788777231,2.732019939,-0.269478837,2.335076006
-0.87231556,2.853204428,2.638447105,-0.393397213,2.382548962
-1.157153294,2.928369491,2.598563603,-0.540703002,2.382548962
-1.433089849,-3.270447226,2.656854876,-0.677536816,2.432988977
-1.694191105,-3.201418086,2.686000512,-0.730943891,2.447824276
-1.842544091,-3.179942354,2.721282073,-0.815417827,2.441890156
-1.85441233,-3.184544297,2.742757805,-0.857305729,2.410736029
-1.755015829,-3.209087991,2.739689843,-0.704763952,2.40628544
-1.551772238,-3.29499092,2.741223824,-0.538259541,2.495297232
-1.228362728,2.880816084,2.854738409,-0.446455223,2.554638426
-0.87083203,2.810252963,3.061825827,-0.327074702,2.628814919
-0.488081325,2.782641308,-2.940641338,-0.255167137,2.794970264
-0.121649449,2.799515097,-2.491184941,-0.221656815,3.010082094
0.229947129,2.840932581,-2.018718832,-0.290073722,3.176237439
0.464344847,2.890019969,-1.615281862,-0.472984227,3.421019867
0.574126057,2.916097644,-1.398990558,-0.617846555,3.373546911
0.609730774,2.903825797,-1.357573075,-0.649960613,3.186622148
0.517751923,2.863942294,-1.483359506,-0.594808209,3.087225647
0.313024801,2.805651021,-1.711922657,-0.480663676,3.214809216
0.020769418,2.758097614,-2.136835359,-0.395491609,3.250413932
-0.320442451,2.736621881,-2.61083545,-0.341037336,2.943323251
-0.680940208,2.76883548,-2.983592802,-0.379434579,2.722277301
-1.020668547,2.85780637,-3.158466622,-0.460766923,2.664419636
-1.344078057,2.965185032,3.003534554,-0.543495529,2.608045501
-1.617047552,-3.209087991,2.94524328,-0.618893753,2.587276083
-1.789137016,-3.144660794,2.900757835,-0.702320491,2.477494873
-1.841060561,-3.140058851,2.890019969,-0.799360797,2.421120738
-1.803972315,-3.163068565,2.932971433,-0.774926188,2.481945463
-1.677872276,-3.232097704,2.991262707,-0.607025514,2.544253717
-1.404902781,2.934505414,-3.158466622,-0.520806249,2.62436433
-1.060723853,2.837864619,-2.952913185,-0.463908515,2.674804345
-0.677973148,2.770369461,-2.678330608,-0.41887902,2.664419636
-0.315991861,2.747359747,-2.325515007,-0.412595835,2.750464368
-0.031154127,2.756563633,-1.949689692,-0.423765942,2.829091451
0.183957703,2.770369461,-1.64749546,-0.48624873,2.912169123
0.320442451,2.771903441,-1.477223583,-0.546288056,2.972993848
0.381267175,2.745825767,-1.409728424,-0.571769863,3.002664445
0.320442451,2.728951977,-1.529378933,-0.588175958,2.981895027
0.178023584,2.707476245,-1.751806159,-0.552920307,2.900300885
-0.020769418,2.66452478,-2.110757684,-0.504400154,2.860245578
-0.293738913,2.615437392,-2.586291756,-0.455530935,2.867663227
-0.629016662,2.624641277,-2.959049108,-0.452738408,2.965576199
-0.989514419,2.670660704,3.034214171,-0.460766923,2.986345617
-1.363363945,2.728951977,2.753495671,-0.468446371,2.986345617
-1.664520508,2.793379174,2.570951947,-0.462512252,2.977444437
-1.830675852,2.8393986,2.442097553,-0.459719725,2.848377339
-1.8529288,2.85780637,2.457437362,-0.467050108,2.901784414
-1.732762881,2.80411704,2.508058731,-0.447851486,2.919586773
-1.464243976,2.687534493,2.761165575,-0.438775774,2.987829146
-1.09187798,2.578621851,-3.126253024,-0.438426708,3.099093886
-0.692808447,2.52339854,-2.736621881,-0.479267413,3.314205717
-0.342695399,2.534136406,-2.371534433,-0.581543707,3.521899898
-0.069725904,2.560214081,-2.054000392,-0.671602696,3.613878749
0.137968277,2.575553889,-1.754874121,-0.756774764,3.639098757
0.298189503,2.561748062,-1.633689632,-0.776671517,3.696956422
0.341211869,2.540272329,-1.599942053,-0.77981311,3.705857601
0.235881248,2.528000482,-1.68277702,-0.777718715,3.698439951
0.019285888,2.511126693,-1.862252782,-0.759916356,3.683604653
-0.270002435,2.486582999,-2.129165455,-0.740368669,3.647999936
-0.615664894,2.477379113,-2.474311152,-0.690452252,3.645032876
-0.976162651,2.52339854,-2.791845193,-0.659036326,3.575306973
-1.296605101,2.606233507,-3.074097674,-0.653102206,3.435855165
-1.557706357,2.698272359,3.020408343,-0.657290996,3.38689868
-1.765400538,2.788777231,2.937573376,-0.674744289,3.302337478
-1.892984107,2.853204428,2.814854906,-0.740717735,3.231128044
-1.927105294,2.877748122,2.742757805,-0.763057949,3.366129262
-1.86034645,2.850136466,2.831728696,-0.729547627,3.376513971
-1.698641695,2.790311212,3.04955398,-0.690801318,3.449206934
-1.470178095,2.69980634,-3.028078248,-0.684518133,3.587175212
-1.173472123,2.615437392,-2.773437422,-0.678234947,3.670252884
-0.830776724,2.557146119,-2.524932521,-0.674744289,3.668769354
-0.480663676,2.540272329,-2.287165485,-0.679980277,3.676187003
-0.172089464,2.560214081,-2.047864468,-0.707207413,3.71030819
0.091978852,2.597029622,-1.771747911,-0.736179878,3.702890541
0.281870674,2.587825736,-1.639825556,-0.769341134,3.676187003
0.393135414,2.540272329,-1.586136225,-0.799360797,3.646516406
0.350113048,2.503456788,-1.621417785,-0.815417827,3.610911689
0.179507114,2.491184941,-1.750272179,-0.80669118,3.616845809
-0.086044732,2.485049018,-1.929747941,-0.79237948,3.594592861
-0.486597795,2.483515037,-2.307107236,-0.750491578,3.566405794
-0.884183799,2.517262616,-2.636913124,-0.720820981,3.518932838
-1.277319213,2.595495641,-2.863942294,-0.721170047,3.425470456
-1.612596962,2.705942264,-3.043418056,-0.721170047,3.415085747
-1.876665278,2.828660734,-3.163068565,-0.734434549,3.305304537
-2.082875929,2.908427739,2.971320955,-0.744557459,3.293436299
-2.168920661,2.920699586,2.868544237,-0.802153324,3.379481031
-2.124414766,2.906893758,2.948311242,-0.789586954,3.367612792
-1.973094719,2.851670447,3.057223884,-0.759916356,3.361678672
-1.74759818,2.764233537,-3.080233597,-0.743510261,3.429921046
-1.449408677,2.652252933,-2.888485988,-0.731642022,3.461075173
-1.133416816,2.547942234,-2.696738379,-0.727104166,3.526350487
-0.808523776,2.477379113,-2.512660673,-0.727453232,3.587175212
-0.482147206,2.439029591,-2.270291695,-0.749793447,3.599043451
-0.099396501,2.422155802,-1.989573195,-0.775275254,3.622779928
0.235881248,2.451301438,-1.751806159,-0.805993049,3.60201051
0.465828377,2.474311152,-1.558524569,-0.823446341,3.561955204
0.54742252,2.452835419,-1.497165334,-0.825889802,3.545636375
0.32637657,2.405282012,-1.658233326,-0.821701012,3.507064599
0.00445059,2.36693249,-1.954291635,-0.80669118,3.483328121
-0.419838952,2.368466471,-2.340854815,-0.790634151,3.447723404
-0.857480262,2.423689783,-2.725884015,-0.758171027,3.394316329
-1.262483914,2.531068444,-3.03268019,-0.729547627,3.340909254
-1.569574596,2.684466532,-3.149262737,-0.729547627,3.28008453
-1.820291143,2.82252481,3.028078248,-0.730594825,3.234095104
-1.993864137,2.899223854,2.929903472,-0.770737398,3.182171559
-2.100678288,2.932971433,2.825592772,-0.868824902,3.210358626
-2.099194758,2.922233567,2.808718982,-0.880693141,3.265249231
-1.955292361,2.890019969,2.940641338,-0.806342114,3.240029223
-1.714960523,2.825592772,-3.170738469,-0.743510261,3.197006857
-1.385616893,2.736621881,-2.937573376,-0.66287605,3.118379775
-1.031053256,2.676796627,-2.68139857,-0.588525024,3.088709177
-0.667588439,2.639981086,-2.477379113,-0.579798378,3.091676237
-0.367915406,2.652252933,-2.314777141,-0.565486678,3.148050372
-0.118682389,2.675262646,-2.10308778,-0.572467995,3.299370418
0.11126474,2.705942264,-1.877592591,-0.624129741,3.422503397
0.240331838,2.73355392,-1.716524599,-0.638092375,3.406184568
0.252200077,2.730485958,-1.782485777,-0.637045177,3.366129262
0.090495322,2.712078187,-2.021786793,-0.599346065,3.245963343
-0.161704755,2.701340321,-2.376136376,-0.543146463,3.069423289
-0.594895476,2.728951977,-2.808718982,-0.438775774,2.784585555
-1.044405024,2.847068504,-3.018874362,-0.415039296,2.585792553
-1.41973808,2.972854936,-3.158466622,-0.490088454,2.572440785
-1.74611465,-3.216757895,3.044952037,-0.561646953,2.493813702
-1.934522943,-3.163068565,3.006602515,-0.666715774,2.329141887
-2.032435914,-3.144660794,2.932971433,-0.785049098,2.266833632
-2.002765317,-3.161534584,2.916097644,-0.836012712,2.306888939
-1.86034645,-3.199884106,2.991262707,-0.745255591,2.29798776
-1.6393005,-3.273515188,3.075631655,-0.614355897,2.318757178
-1.332209818,2.939107357,-3.173806431,-0.555014702,2.332108947
-1.007316778,2.882350064,-3.107845253,-0.472984227,2.395900731
-0.683907267,2.8393986,-2.919165605,-0.394444411,2.487879582
-0.379783645,2.814854906,-2.739689843,-0.349414916,2.613979621
-0.10978121,2.816388887,-2.449767458,-0.350462114,2.756398488
0.161704755,2.816388887,-2.087747971,-0.424115008,2.866179698
0.375333056,2.834796657,-1.799359567,-0.538608607,3.088709177
0.468795437,2.8393986,-1.739534312,-0.570722665,3.158435081
0.410937772,2.820990829,-1.899068323,-0.539655805,3.06052211
0.21807889,2.788777231,-2.228874212,-0.445757091,2.935905601
-0.068242374,2.765767518,-2.684466532,-0.354301838,2.778651436
-0.43764131,2.776505384,-3.126253024,-0.334056019,2.627331389
-0.811490836,2.837864619,2.911495701,-0.403520123,2.544253717
-1.146768585,2.919165605,2.819456849,-0.484852466,2.486396052
-1.471661625,-3.275049168,2.770369461,-0.552222175,2.389966611
-1.714960523,-3.213689933,2.764233537,-0.678234947,2.168920661
-1.895951166,-3.193748182,2.805651021,-0.870919297,1.9671606
-1.990897078,-3.19068022,2.808718982,-1.10200089,2.062106511
-1.947874712,-3.206020029,2.827126753,-1.283166066,2.336559536
-1.818807614,-3.219825857,2.827126753,-1.228711793,2.265350103
-1.64078403,-3.227495761,2.827126753,-1.0119419,2.044304153
-1.41825455,-3.264311302,2.722816053,-0.748397183,2.042820623
-1.118581518,2.96211707,2.698272359,-0.616101226,2.047271213
-0.778853179,2.90996172,2.785709269,-0.518711854,2.18672302
-0.443575429,2.868544237,2.960583089,-0.428303798,2.314306588
-0.133517688,2.845534523,-3.089437483,-0.408407045,2.541286657
0.10978121,2.836330638,-2.82252481,-0.395491609,2.740079659
0.32489304,2.847068504,-2.393010165,-0.390255621,2.909202064
0.473246027,2.873146179,-2.041728545,-0.482059939,3.05607152
0.486597795,2.860874332,-2.080078067,-0.520457183,3.041236222
0.315991861,2.813320925,-2.423689783,-0.461465054,2.927004422
0.00296706,2.790311212,-2.974388917,-0.429700062,2.886949116
-0.320442451,2.808718982,2.742757805,-0.458323462,2.811289093
-0.569675468,2.873146179,2.339320835,-0.532674488,2.812772623
-0.686874327,2.937573376,2.146039244,-0.603534855,2.867663227
-0.756600231,-3.284253054,1.989573195,-0.708603676,2.855794989
-0.835227314,-3.229029742,1.78708772,-0.834965514,2.860245578
-0.887150859,-3.189146239,1.624485747,-0.88243847,2.861729108
-0.936107344,-3.178408373,1.563126512,-0.881740338,2.858762048
-1.102262689,-3.17227245,1.573864378,-0.904429618,2.95222443
-1.332209818,-3.189146239,1.688912944,-0.957836693,3.225193925
-1.579959305,-3.212155953,1.810097433,-0.97494092,3.312722187
-1.826225263,-3.212155953,1.865320744,-1.003215254,3.39134927
-2.047271213,-3.212155953,1.917476094,-1.065698041,3.449206934
-2.250514804,-3.213689933,1.966563482,-1.089783585,3.443272815
-2.432988977,-3.2244278,2.038660583,-1.146681319,3.472943412
-2.541286657,-3.233631685,2.132233416,-1.234296847,3.532284607
-2.566506665,-3.227495761,2.144505263,-1.262571181,3.573823443
-2.435956037,-3.22596178,2.106155742,-1.242674427,3.578274032
-2.18523949,-3.238233627,2.024854755,-1.208465974,3.579757562
-1.869247629,-3.256641398,2.017184851,-1.191361747,3.486295181
-1.551772238,-3.29499092,2.058602334,-1.171464994,3.299370418
-1.271385094,2.952913185,2.057068354,-1.142143463,3.005631505
-1.005833248,2.916097644,2.027922717,-1.080009741,2.611012561
-0.747699052,2.871612198,2.038660583,-1.039867168,2.559089016
-0.519235452,2.827126753,2.063204277,-1.033933049,2.594693732
-0.356047167,2.805651021,2.104621761,-1.045103156,2.634749039
-0.367915406,2.802583059,2.055534373,-1.064301778,2.686672584
-0.577093117,2.80411704,2.001845042,-1.091179848,2.751947898
-0.863414381,2.788777231,2.021786793,-1.102349956,2.763816137
-1.219461548,2.76883548,1.989573195,-1.115265392,2.833542041
-1.620014612,2.788777231,1.94508775,-1.125388302,2.906235004
-1.956775891,2.824058791,1.991107176,-1.150870109,2.962609139
-2.211943028,2.844000543,2.064738258,-1.231853386,3.041236222
-2.428538388,2.85780637,2.112291665,-1.30725161,3.073873879
-2.584309023,2.867010256,2.146039244,-1.408829772,3.05607152
-2.637716099,2.876214141,2.165980996,-1.503775684,3.124313894
-2.566506665,2.865476275,2.218136345,-1.488416786,3.096126827
